ID,Label
410,12
411,14
412,4
413,0
414,0
415,0
416,0
417,0
418,14
419,4
420,0
421,4
422,0
423,4
424,0
425,6
426,2
427,0
428,0
429,14
430,0
431,6
432,0
433,2
434,0
435,14
436,4
437,6
438,14
439,6
440,2
441,6
442,0
443,4
444,14
445,8
446,4
447,14
448,2
449,14
450,4
451,2
452,14
453,6
454,0
455,14
456,0
457,0
458,14
459,0
460,0
461,6
462,0
463,14
464,0
465,0
466,6
467,2
468,2
469,0
470,14
471,8
472,4
473,0
474,14
475,4
476,0
477,6
478,0
479,6
480,0
481,0
482,0
483,0
484,14
485,0
486,0
487,14
488,0
489,0
490,6
491,2
492,2
493,0
494,8
495,14
496,14
497,14
498,8
499,2
500,0
501,0
502,6
503,4
504,0
505,0
506,8
507,0
508,4
509,0
510,6
511,0
512,6
513,4
514,0
515,14
516,0
517,14
518,0
519,0
520,14
521,0
522,6
523,0
524,0
525,2
526,0
527,0
528,14
529,8
530,2
531,0
532,6
533,0
534,2
535,0
536,6
537,2
538,4
539,14
540,0
541,4
542,0
543,4
544,0
545,0
546,6
547,0
548,6
549,0
550,4
551,0
552,4
553,0
554,0
555,0
556,4
557,14
558,14
559,8
560,6
561,4
562,0
563,0
564,14
565,4
566,4
567,0
568,0
569,14
570,2
571,6
572,2
573,2
574,0
575,14
576,4
577,0
578,4
579,0
580,0
581,0
582,6
583,0
584,14
585,0
586,14
587,4
588,3
589,0
590,0
591,0
592,8
593,0
594,2
595,6
596,0
597,14
598,0
599,0
600,0
601,0
602,0
603,0
604,14
605,0
606,8
607,2
608,8
609,14
610,6
611,0
612,0
613,5
614,0
615,2
616,0
617,14
618,4
619,3
620,0
621,0
622,14
623,0
624,2
625,0
626,8
627,3
628,0
629,0
630,6
631,0
632,2
633,0
634,6
635,2
636,0
637,14
638,4
639,0
640,0
641,6
642,4
643,0
644,2
645,6
646,4
647,3
648,0
649,8
650,0
651,6
652,0
653,14
654,14
655,8
656,4
657,6
658,0
659,2
660,0
661,0
662,0
663,4
664,0
665,14
666,14
667,8
668,2
669,0
670,6
671,2
672,0
673,14
674,0
675,4
676,0
677,2
678,0
679,2
680,3
681,4
682,6
683,14
684,6
685,0
686,6
687,0
688,14
689,4
690,0
691,0
692,0
693,14
694,2
695,14
696,6
697,2
698,0
699,12
700,2
701,0
702,6
703,14
704,6
705,0
706,6
707,0
708,14
709,4
710,0
711,6
712,2
713,2
714,0
715,4
716,6
717,0
718,6
719,0
720,6
721,0
722,6
723,14
724,0
725,6
726,0
727,6
728,0
729,6
730,2
731,14
732,6
733,4
734,6
735,0
736,14
737,5
738,14
739,0
740,6
741,0
742,6
743,2
744,2
745,0
746,0
747,6
748,0
749,6
750,0
751,6
752,4
753,4
754,6
755,0
756,6
757,0
758,0
759,14
760,2
761,2
762,6
763,0
764,2
765,2
766,0
767,14
768,6
769,0
770,6
771,2
772,14
773,2
774,14
775,14
776,8
777,14
778,4
779,14
780,0
781,6
782,2
783,14
784,3
785,0
786,6
787,0
788,14
789,6
790,0
791,14
792,2
793,0
794,6
795,0
796,6
797,2
798,6
799,4
800,4
801,6
802,14
803,6
804,4
805,0
806,14
807,2
808,4
809,0
810,14
811,0
812,0
813,2
814,6
815,0
816,0
817,0
818,8
819,2
820,14
821,14
822,4
823,6
824,0
825,14
826,0
827,14
828,0
829,6
830,0
831,0
832,2
833,0
834,2
835,14
836,2
837,0
838,6
839,5
840,4
841,14
842,14
843,6
844,0
845,6
846,0
847,14
848,4
849,4
850,6
851,0
852,4
853,14
854,4
855,4
856,0
857,14
858,4
859,6
860,4
861,2
862,0
863,6
864,5
865,0
866,14
867,0
868,0
869,0
870,0
871,4
872,14
873,2
874,0
875,2
876,2
877,0
878,12
879,1
880,14
881,0
882,0
883,0
884,0
885,4
886,14
887,0
888,6
889,14
890,2
891,0
892,4
893,6
894,14
895,6
896,2
897,6
898,4
899,4
900,14
901,0
902,0
903,6
904,0
905,14
906,0
907,2
908,6
909,4
910,0
911,14
912,14
913,6
914,0
915,0
916,2
917,14
918,14
919,4
920,0
921,14
922,4
923,14
924,12
925,0
926,14
927,0
928,4
929,2
930,6
931,2
932,14
933,6
934,2
935,6
936,4
937,0
938,4
939,6
940,0
941,6
942,0
943,14
944,4
945,0
946,6
947,4
948,14
949,14
950,12
951,8
952,4
953,4
954,6
955,2
956,14
957,6
958,2
959,6
960,4
961,0
962,4
963,6
964,0
965,6
966,0
967,14
968,4
969,0
970,6
971,4
972,14
973,6
974,0
975,6
976,4
977,14
978,6
979,2
980,6
981,2
982,0
983,6
984,4
985,14
986,3
987,0
988,0
989,0
990,14
991,6
992,2
993,0
994,12
995,2
996,0
997,8
998,14
999,14
1000,0
1001,14
1002,0
1003,0
1004,0
1005,2
1006,6
1007,4
1008,3
1009,0
1010,6
1011,0
1012,2
1013,6
1014,4
1015,5
1016,0
1017,14
1018,6
1019,2
1020,6
1021,2
1022,0
1023,8
1024,2
1025,14
1026,0
1027,14
1028,0
1029,0
1030,0
1031,2
1032,4
1033,4
1034,0
1035,14
1036,2
1037,0
1038,14
1039,6
1040,4
1041,6
1042,0
1043,2
1044,0
1045,0
1046,14
1047,14
1048,6
1049,0
1050,6
1051,2
1052,14
1053,4
1054,0
1055,6
1056,2
1057,2
1058,0
1059,4
1060,6
1061,0
1062,6
1063,0
1064,0
1065,0
1066,0
1067,6
1068,0
1069,6
1070,0
1071,14
1072,4
1073,14
1074,4
1075,8
1076,4
1077,4
1078,0
1079,6
1080,0
1081,2
1082,14
1083,2
1084,0
1085,0
1086,14
1087,14
1088,6
1089,0
1090,14
1091,4
1092,4
1093,0
1094,0
1095,6
1096,4
1097,2
1098,4
1099,0
1100,14
1101,0
1102,0
1103,14
1104,14
1105,6
1106,14
1107,0
1108,4
1109,0
1110,0
1111,8
1112,14
1113,14
1114,6
1115,0
1116,0
1117,0
1118,0
1119,6
1120,0
1121,2
1122,4
1123,0
1124,6
1125,4
1126,4
1127,0
1128,14
1129,2
1130,0
1131,0
1132,0
1133,14
1134,14
1135,6
1136,0
1137,14
1138,4
1139,4
1140,0
1141,4
1142,8
1143,0
1144,14
1145,0
1146,8
1147,6
1148,4
1149,14
1150,14
1151,6
1152,0
1153,6
1154,4
1155,0
1156,6
1157,0
1158,0
1159,14
1160,4
1161,0
1162,6
1163,5
1164,0
1165,0
1166,0
1167,0
1168,4
1169,14
1170,6
1171,0
1172,6
1173,0
1174,0
1175,4
1176,4
1177,14
1178,0
1179,14
1180,4
1181,4
1182,6
1183,0
1184,14
1185,4
1186,0
1187,6
1188,2
1189,14
1190,0
1191,4
1192,14
1193,6
1194,0
1195,6
1196,0
1197,0
1198,4
1199,0
1200,2
1201,4
1202,4
1203,0
1204,14
1205,0
1206,5
1207,0
1208,6
1209,14
1210,0
1211,14
1212,0
1213,5
1214,0
1215,6
1216,0
1217,6
1218,4
1219,0
1220,4
1221,0
1222,0
1223,0
1224,6
1225,2
1226,14
1227,6
1228,0
1229,6
1230,4
1231,4
1232,6
1233,14
1234,6
1235,0
1236,6
1237,0
1238,14
1239,0
1240,14
1241,6
1242,0
1243,6
1244,0
1245,4
1246,0
1247,0
1248,6
1249,4
1250,14
1251,6
1252,2
1253,12
1254,0
1255,2
1256,14
1257,2
1258,0
1259,14
1260,6
1261,0
1262,6
1263,0
1264,2
1265,14
1266,6
1267,0
1268,6
1269,2
1270,0
1271,6
1272,2
1273,14
1274,6
1275,4
1276,6
1277,0
1278,14
1279,4
1280,0
1281,0
1282,6
1283,0
1284,0
1285,8
1286,0
1287,14
1288,6
1289,0
1290,0
1291,0
1292,2
1293,0
1294,0
1295,6
1296,0
1297,2
1298,6
1299,0
1300,6
1301,2
1302,0
1303,4
1304,14
1305,3
1306,2
1307,12
1308,0
1309,6
1310,0
1311,0
1312,6
1313,4
1314,6
1315,14
1316,6
1317,0
1318,6
1319,0
1320,14
1321,2
1322,0
1323,0
1324,14
1325,0
1326,6
1327,4
1328,14
1329,6
1330,4
1331,4
1332,6
1333,2
1334,8
1335,4
1336,6
1337,0
1338,8
1339,2
1340,0
1341,6
1342,3
1343,0
1344,2
1345,14
1346,6
1347,0
1348,14
1349,2
1350,2
1351,0
1352,14
1353,14
1354,8
1355,6
1356,2
1357,0
1358,6
1359,2
1360,0
1361,2
1362,6
1363,0
1364,2
1365,14
1366,6
1367,0
1368,6
1369,2
1370,14
1371,14
1372,0
1373,4
1374,14
1375,4
1376,0
1377,6
1378,0
1379,14
1380,4
1381,14
1382,6
1383,0
1384,8
1385,2
1386,0
1387,8
1388,2
1389,0
1390,0
1391,6
1392,4
1393,14
1394,0
1395,8
1396,2
1397,0
1398,14
1399,0
1400,2
1401,14
1402,2
1403,14
1404,6
1405,0
1406,14
1407,2
1408,2
1409,13
1410,0
1411,0
1412,6
1413,2
1414,2
1415,13
1416,4
1417,6
1418,0
1419,4
1420,14
1421,4
1422,0
1423,0
1424,6
1425,0
1426,4
1427,14
1428,14
1429,0
1430,14
1431,0
1432,0
1433,14
1434,0
1435,0
1436,0
1437,2
1438,2
1439,6
1440,14
1441,6
1442,0
1443,14
1444,0
1445,0
1446,14
1447,0
1448,4
1449,0
1450,2
1451,0
1452,4
1453,14
1454,4
1455,0
1456,6
1457,0
1458,14
1459,3
1460,2
1461,0
1462,10
1463,14
1464,0
1465,14
1466,0
1467,6
1468,4
1469,4
1470,0
1471,6
1472,3
1473,14
1474,0
1475,0
1476,4
1477,6
1478,2
1479,6
1480,4
1481,2
1482,6
1483,4
1484,0
1485,14
1486,6
1487,4
1488,6
1489,0
1490,14
1491,2
1492,0
1493,14
1494,14
1495,8
1496,14
1497,4
1498,14
1499,0
1500,8
1501,2
1502,0
1503,6
1504,0
1505,14
1506,0
1507,0
1508,0
1509,2
1510,2
1511,6
1512,0
1513,0
1514,0
1515,0
1516,14
1517,6
1518,0
1519,6
1520,0
1521,0
1522,0
1523,6
1524,0
1525,4
1526,14
1527,0
1528,6
1529,0
1530,6
1531,2
1532,0
1533,0
1534,6
1535,0
1536,4
1537,14
1538,4
1539,4
1540,2
1541,0
1542,14
1543,4
1544,0
1545,0
1546,6
1547,4
1548,4
1549,0
1550,0
1551,0
1552,8
1553,6
1554,2
1555,2
1556,0
1557,8
1558,2
1559,14
1560,8
1561,14
1562,0
1563,6
1564,0
1565,8
1566,4
1567,0
1568,0
1569,6
1570,1
1571,14
1572,0
1573,14
1574,4
1575,1
1576,14
1577,0
1578,2
1579,0
1580,12
1581,2
1582,2
1583,0
1584,0
1585,2
1586,0
1587,0
1588,0
1589,2
1590,2
1591,2
1592,14
1593,4
1594,4
1595,4
1596,0
1597,14
1598,1
1599,14
1600,4
1601,0
1602,6
1603,4
1604,14
1605,6
1606,0
1607,0
1608,4
1609,8
1610,4
1611,0
1612,0
1613,6
1614,2
1615,14
1616,6
1617,0
1618,0
1619,0
1620,4
1621,0
1622,0
1623,5
1624,0
1625,8
1626,0
1627,14
1628,0
1629,0
1630,0
1631,0
1632,2
1633,2
1634,14
1635,4
1636,4
1637,4
1638,0
1639,6
1640,4
1641,4
1642,0
1643,0
1644,1
1645,14
1646,0
1647,0
1648,0
1649,0
1650,8
1651,2
1652,4
1653,14
1654,4
1655,14
1656,6
1657,4
1658,0
1659,14
1660,3
1661,0
1662,4
1663,6
1664,0
1665,0
1666,0
1667,0
1668,14
1669,2
1670,6
1671,4
1672,2
1673,2
1674,0
1675,6
1676,0
1677,2
1678,4
1679,6
1680,2
1681,4
1682,0
1683,14
1684,0
1685,0
1686,5
1687,0
1688,4
1689,0
1690,0
1691,14
1692,0
1693,14
1694,0
1695,0
1696,14
1697,0
1698,14
1699,14
1700,8
1701,6
1702,2
1703,0
1704,6
1705,0
1706,0
1707,8
1708,0
1709,0
1710,0
1711,0
1712,1
1713,2
1714,6
1715,4
1716,2
1717,2
1718,0
1719,6
1720,2
1721,0
1722,14
1723,0
1724,0
1725,14
1726,0
1727,14
1728,0
1729,0
1730,0
1731,0
1732,0
1733,14
1734,6
1735,0
1736,6
1737,0
1738,2
1739,0
1740,6
1741,0
1742,2
1743,0
1744,14
1745,0
1746,14
1747,0
1748,0
1749,0
1750,14
1751,0
1752,14
1753,0
1754,0
1755,0
1756,4
1757,2
1758,2
1759,14
1760,4
1761,4
1762,0
1763,0
1764,6
1765,0
1766,14
1767,0
1768,0
1769,14
1770,6
1771,4
1772,14
1773,0
1774,14
1775,0
1776,0
1777,0
1778,9
1779,14
1780,2
1781,8
1782,0
1783,0
1784,0
1785,4
1786,2
1787,6
1788,4
1789,0
1790,0
1791,4
1792,0
1793,0
1794,0
1795,0
1796,0
1797,0
1798,0
1799,14
1800,4
1801,4
1802,4
1803,0
1804,2
1805,2
1806,14
1807,4
1808,4
1809,0
1810,4
1811,6
1812,0
1813,0
1814,14
1815,0
1816,4
1817,0
1818,8
1819,0
1820,0
1821,6
1822,0
1823,2
1824,8
1825,4
1826,0
1827,6
1828,5
1829,4
1830,0
1831,14
1832,2
1833,6
1834,5
1835,0
1836,0
1837,0
1838,0
1839,8
1840,2
1841,14
1842,6
1843,4
1844,0
1845,14
1846,3
1847,0
1848,0
1849,14
1850,0
1851,14
1852,0
1853,0
1854,4
1855,4
1856,0
1857,0
1858,6
1859,4
1860,14
1861,6
1862,0
1863,0
1864,4
1865,8
1866,4
1867,0
1868,4
1869,6
1870,0
1871,14
1872,4
1873,4
1874,0
1875,0
1876,2
1877,0
1878,0
1879,0
1880,2
1881,2
1882,2
1883,14
1884,4
1885,4
1886,4
1887,0
1888,14
1889,1
1890,14
1891,4
1892,0
1893,14
1894,4
1895,14
1896,14
1897,14
1898,12
1899,0
1900,14
1901,0
1902,4
1903,14
1904,6
1905,2
1906,6
1907,0
1908,14
1909,0
1910,0
1911,4
1912,14
1913,2
1914,14
1915,2
1916,0
1917,14
1918,8
1919,14
1920,0
1921,6
1922,0
1923,8
1924,4
1925,0
1926,0
1927,14
1928,0
1929,14
1930,1
1931,14
1932,0
1933,0
1934,6
1935,0
1936,14
1937,0
1938,1
1939,0
1940,0
1941,14
1942,4
1943,2
1944,2
1945,14
1946,4
1947,0
1948,14
1949,0
1950,0
1951,6
1952,2
1953,2
1954,6
1955,14
1956,6
1957,0
1958,14
1959,1
1960,14
1961,0
1962,0
1963,0
1964,0
1965,2
1966,14
1967,0
1968,14
1969,2
1970,14
1971,4
1972,14
1973,0
1974,6
1975,0
1976,4
1977,0
1978,0
1979,6
1980,0
1981,2
1982,8
1983,0
1984,6
1985,14
1986,6
1987,0
1988,0
1989,4
1990,4
1991,0
1992,14
1993,6
1994,2
1995,6
1996,4
1997,0
1998,4
1999,0
2000,6
2001,4
2002,0
2003,0
2004,14
2005,5
2006,14
2007,0
2008,14
2009,4
2010,1
2011,14
2012,0
2013,4
2014,14
2015,2
2016,2
2017,0
2018,6
2019,0
2020,14
2021,6
2022,0
2023,6
2024,4
2025,4
2026,0
2027,14
2028,0
2029,0
2030,14
2031,2
2032,6
2033,4
2034,2
2035,4
2036,14
2037,14
2038,0
2039,14
2040,0
2041,4
2042,4
2043,0
2044,0
2045,6
2046,4
2047,4
2048,6
2049,0
2050,14
2051,4
2052,0
2053,14
2054,0
2055,6
2056,2
2057,2
2058,0
2059,4
2060,6
2061,0
2062,0
2063,0
2064,0
2065,6
2066,2
2067,2
2068,6
2069,0
2070,6
2071,4
2072,14
2073,14
2074,6
2075,0
2076,0
2077,4
2078,4
2079,14
2080,14
2081,12
2082,6
2083,0
2084,4
2085,4
2086,6
2087,0
2088,14
2089,4
2090,4
2091,0
2092,6
2093,2
2094,6
2095,0
2096,1
2097,14
2098,4
2099,6
2100,4
2101,0
2102,14
2103,4
2104,0
2105,0
2106,6
2107,14
2108,6
2109,0
2110,0
2111,2
2112,14
2113,14
2114,4
2115,6
2116,0
2117,6
2118,4
2119,0
2120,14
2121,2
2122,14
2123,4
2124,2
2125,14
2126,14
2127,0
2128,0
2129,6
2130,0
2131,4
2132,2
2133,14
2134,14
2135,10
2136,6
2137,0
2138,2
2139,8
2140,0
2141,14
2142,0
2143,8
2144,4
2145,4
2146,0
2147,0
2148,14
2149,0
2150,0
2151,6
2152,0
2153,14
2154,0
2155,0
2156,0
2157,12
2158,2
2159,0
2160,0
2161,14
2162,0
2163,6
2164,0
2165,4
2166,2
2167,14
2168,14
2169,10
2170,6
2171,0
2172,14
2173,6
2174,0
2175,0
2176,14
2177,4
2178,14
2179,4
2180,4
2181,14
2182,4
2183,0
2184,0
2185,4
2186,6
2187,4
2188,0
2189,4
2190,4
2191,2
2192,8
2193,0
2194,0
2195,2
2196,0
2197,14
2198,0
2199,0
2200,14
2201,4
2202,14
2203,4
2204,4
2205,6
2206,0
2207,6
2208,4
2209,0
2210,6
2211,4
2212,14
2213,4
2214,0
2215,6
2216,3
2217,0
2218,0
2219,6
2220,0
2221,4
2222,14
2223,0
2224,2
2225,0
2226,6
2227,1
2228,14
2229,0
2230,6
2231,0
2232,14
2233,0
2234,6
2235,0
2236,4
2237,0
2238,0
2239,0
2240,14
2241,0
2242,6
2243,14
2244,0
2245,14
2246,2
2247,0
2248,2
2249,0
2250,14
2251,4
2252,0
2253,0
2254,6
2255,0
2256,2
2257,4
2258,0
2259,6
2260,0
2261,14
2262,0
2263,0
2264,2
2265,6
2266,2
2267,2
2268,0
2269,2
2270,4
2271,14
2272,6
2273,0
2274,6
2275,4
2276,0
2277,14
2278,14
2279,8
2280,6
2281,4
2282,0
2283,6
2284,2
2285,14
2286,14
2287,0
2288,6
2289,2
2290,0
2291,6
2292,5
2293,0
2294,6
2295,2
2296,2
2297,0
2298,0
2299,0
2300,14
2301,2
2302,2
2303,0
2304,6
2305,3
2306,0
2307,0
2308,14
2309,0
2310,6
2311,0
2312,14
2313,4
2314,4
2315,0
2316,6
2317,2
2318,2
2319,0
2320,14
2321,0
2322,0
2323,14
2324,2
2325,14
2326,14
2327,4
2328,4
2329,6
2330,4
2331,14
2332,14
2333,12
2334,0
2335,14
2336,4
2337,0
2338,6
2339,4
2340,0
2341,6
2342,0
2343,0
2344,8
2345,2
2346,14
2347,14
2348,0
2349,0
2350,14
2351,14
2352,6
2353,0
2354,6
2355,0
2356,14
2357,4
2358,4
2359,0
2360,0
2361,4
2362,14
2363,14
2364,12
2365,0
2366,14
2367,0
2368,4
2369,0
2370,0
2371,14
2372,2
2373,2
2374,14
2375,4
2376,0
2377,6
2378,0
2379,14
2380,4
2381,4
2382,8
2383,0
2384,6
2385,2
2386,2
2387,0
2388,4
2389,8
2390,0
2391,14
2392,0
2393,6
2394,0
2395,14
2396,0
2397,6
2398,0
2399,6
2400,0
2401,4
2402,4
2403,14
2404,6
2405,0
2406,6
2407,0
2408,2
2409,0
2410,6
2411,2
2412,2
2413,0
2414,0
2415,0
2416,0
2417,6
2418,4
2419,0
2420,2
2421,2
2422,0
2423,6
2424,0
2425,0
2426,6
2427,0
2428,14
2429,0
2430,0
2431,0
2432,4
2433,0
2434,0
2435,0
2436,8
2437,14
2438,6
2439,0
2440,6
2441,2
2442,4
2443,0
2444,6
2445,4
2446,14
2447,6
2448,4
2449,6
2450,4
2451,0
2452,6
2453,2
2454,2
2455,0
2456,0
2457,0
2458,6
2459,0
2460,6
2461,4
2462,0
2463,2
2464,2
2465,0
2466,6
2467,0
2468,0
2469,6
2470,0
2471,6
2472,2
2473,0
2474,12
2475,0
2476,4
2477,0
2478,0
2479,0
2480,8
2481,0
2482,14
2483,8
2484,4
2485,14
2486,0
2487,6
2488,0
2489,0
2490,14
2491,0
2492,2
2493,6
2494,0
2495,14
2496,14
2497,6
2498,0
2499,4
2500,14
2501,2
2502,0
2503,14
2504,6
2505,4
2506,6
2507,4
2508,14
2509,2
2510,0
2511,0
2512,14
2513,2
2514,4
2515,0
2516,14
2517,0
2518,4
2519,4
2520,0
2521,14
2522,2
2523,8
2524,1
2525,4
2526,0
2527,8
2528,2
2529,2
2530,14
2531,0
2532,14
2533,14
2534,8
2535,0
2536,14
2537,4
2538,0
2539,0
2540,0
2541,8
2542,2
2543,2
2544,10
2545,0
2546,6
2547,5
2548,0
2549,0
2550,6
2551,0
2552,4
2553,14
2554,0
2555,6
2556,0
2557,6
2558,2
2559,0
2560,0
2561,14
2562,0
2563,6
2564,4
2565,14
2566,4
2567,14
2568,0
2569,14
2570,4
2571,6
2572,4
2573,4
2574,14
2575,2
2576,6
2577,0
2578,14
2579,14
2580,6
2581,0
2582,14
2583,4
2584,2
2585,0
2586,6
2587,0
2588,2
2589,6
2590,0
2591,4
2592,4
2593,6
2594,4
2595,4
2596,0
2597,0
2598,6
2599,0
2600,14
2601,0
2602,0
2603,6
2604,14
2605,14
2606,8
2607,0
2608,0
2609,4
2610,0
2611,8
2612,14
2613,8
2614,4
2615,14
2616,0
2617,6
2618,2
2619,2
2620,2
2621,4
2622,0
2623,0
2624,4
2625,14
2626,6
2627,4
2628,0
2629,14
2630,0
2631,4
2632,0
2633,0
2634,0
2635,0
2636,0
2637,6
2638,0
2639,2
2640,14
2641,0
2642,4
2643,4
2644,6
2645,0
2646,14
2647,4
2648,4
2649,0
2650,8
2651,0
2652,0
2653,14
2654,0
2655,6
2656,0
2657,14
2658,6
2659,2
2660,14
2661,0
2662,0
2663,0
2664,0
2665,2
2666,14
2667,0
2668,6
2669,0
2670,0
2671,0
2672,14
2673,0
2674,14
2675,0
2676,8
2677,0
2678,0
2679,14
2680,0
2681,6
2682,2
2683,14
2684,6
2685,0
2686,4
2687,14
2688,4
2689,6
2690,2
2691,0
2692,4
2693,14
2694,0
2695,14
2696,6
2697,0
2698,6
2699,0
2700,14
2701,4
2702,10
2703,0
2704,14
2705,0
2706,0
2707,2
2708,14
2709,0
2710,6
2711,0
2712,0
2713,0
2714,8
2715,0
2716,4
2717,14
2718,2
2719,6
2720,0
2721,2
2722,6
2723,2
2724,0
2725,6
2726,4
2727,14
2728,14
2729,8
2730,6
2731,0
2732,4
2733,6
2734,4
2735,0
2736,14
2737,4
2738,5
2739,0
2740,6
2741,0
2742,14
2743,4
2744,5
2745,0
2746,14
2747,0
2748,2
2749,8
2750,14
2751,2
2752,0
2753,12
2754,14
2755,0
2756,0
2757,0
2758,2
2759,14
2760,4
2761,14
2762,14
2763,8
2764,4
2765,0
2766,8
2767,14
2768,14
2769,14
2770,8
2771,2
2772,0
2773,0
2774,6
2775,4
2776,0
2777,0
2778,8
2779,0
2780,14
2781,6
2782,2
2783,2
2784,0
2785,0
2786,2
2787,8
2788,0
2789,6
2790,4
2791,2
2792,0
2793,0
2794,4
2795,14
2796,2
2797,0
2798,14
2799,0
2800,0
2801,2
2802,14
2803,0
2804,6
2805,0
2806,0
2807,2
2808,8
2809,0
2810,6
2811,4
2812,2
2813,4
2814,0
2815,14
2816,0
2817,4
2818,14
2819,0
2820,0
2821,0
2822,0
2823,0
2824,0
2825,4
2826,14
2827,2
2828,0
2829,2
2830,0
2831,0
2832,0
2833,14
2834,4
2835,14
2836,0
2837,6
2838,4
2839,0
2840,4
2841,6
2842,4
2843,6
2844,4
2845,4
2846,0
2847,6
2848,2
2849,0
2850,8
2851,5
2852,0
2853,4
2854,0
2855,2
2856,14
2857,14
2858,8
2859,2
2860,4
2861,14
2862,0
2863,6
2864,0
2865,14
2866,0
2867,4
2868,6
2869,2
2870,0
2871,14
2872,4
2873,0
2874,6
2875,5
2876,0
2877,0
2878,14
2879,0
2880,8
2881,2
2882,9
2883,14
2884,4
2885,6
2886,2
2887,0
2888,14
2889,0
2890,4
2891,14
2892,3
2893,0
2894,6
2895,14
2896,6
2897,14
2898,0
2899,4
2900,0
2901,0
2902,6
2903,0
2904,0
2905,0
2906,0
2907,14
2908,0
2909,0
2910,4
2911,4
2912,0
2913,14
2914,0
2915,8
2916,0
2917,2
2918,0
2919,0
2920,6
2921,4
2922,0
2923,0
2924,0
2925,14
2926,2
2927,0
2928,14
2929,5
2930,14
2931,6
2932,0
2933,14
2934,4
2935,4
2936,0
2937,6
2938,1
2939,14
2940,0
2941,2
2942,11
2943,4
2944,6
2945,2
2946,0
2947,14
2948,0
2949,4
2950,14
2951,3
2952,0
2953,6
2954,14
2955,6
2956,14
2957,0
2958,4
2959,4
2960,0
2961,6
2962,4
2963,4
2964,0
2965,4
2966,8
2967,2
2968,2
2969,6
2970,2
2971,2
2972,0
2973,0
2974,14
2975,14
2976,6
2977,0
2978,14
2979,4
2980,4
2981,4
2982,0
2983,6
2984,5
2985,4
2986,6
2987,2
2988,2
2989,0
2990,0
2991,14
2992,0
2993,1
2994,0
2995,4
2996,6
